# radius density temperature c12 ne20 ne22
616
1.700000000000000e+07  2.002730729704432e+09  7.803801364403305e+08  1.389270861957814e-01  2.320886811981257e-01  5.532668120260258e-02
1.740000000000000e+07  1.992875483378793e+09  7.785559613224547e+08  1.389295667543593e-01  2.320856907574822e-01  5.532665800326635e-02
1.780000000000000e+07  1.982851356104744e+09  7.768352731916250e+08  1.389319007005715e-01  2.320828785395639e-01  5.532663609208444e-02
1.820000000000000e+07  1.972677089980280e+09  7.744483588477538e+08  1.389351224938884e-01  2.320789998815584e-01  5.532660565604972e-02
1.860000000000000e+07  1.962338768323535e+09  7.723164232579514e+08  1.389379788662398e-01  2.320755652371593e-01  5.532657843787723e-02
1.900000000000000e+07  1.951839183488542e+09  7.705050829260682e+08  1.389403941260796e-01  2.320726630402868e-01  5.532655530464390e-02
1.940000000000000e+07  1.941198135445317e+09  7.681883344243826e+08  1.389434685919610e-01  2.320689712665552e-01  5.532652570947147e-02
1.980000000000000e+07  1.930417384677363e+09  7.654763308500847e+08  1.389470359989412e-01  2.320646924046835e-01  5.532649108264544e-02
2.020000000000000e+07  1.919483880182138e+09  7.632673961999589e+08  1.389499207379319e-01  2.320612353468501e-01  5.532646290212827e-02
2.060000000000000e+07  1.908409786451102e+09  7.611381387000171e+08  1.389526757588302e-01  2.320579370875091e-01  5.532643578429506e-02
2.100000000000000e+07  1.897194280109755e+09  7.593507832147886e+08  1.389549822900310e-01  2.320551764947623e-01  5.532641303489081e-02
2.140000000000000e+07  1.885861880274695e+09  7.568140760554250e+08  1.389582198131213e-01  2.320513060106354e-01  5.532638082950139e-02
2.180000000000000e+07  1.874384244647136e+09  7.552608700968559e+08  1.389601931384359e-01  2.320489479419350e-01  5.532636113237778e-02
2.220000000000000e+07  1.862808567018360e+09  7.523762477861683e+08  1.389638257159048e-01  2.320446105798652e-01  5.532632464984235e-02
2.260000000000000e+07  1.851104803606829e+09  7.499892076537968e+08  1.389667984875009e-01  2.320410644712031e-01  5.532629456760108e-02
2.300000000000000e+07  1.839286951403974e+09  7.475676289163946e+08  1.389697964864389e-01  2.320374900557045e-01  5.532626411025369e-02
2.340000000000000e+07  1.827357872790057e+09  7.451771997771472e+08  1.389727225399067e-01  2.320340045649186e-01  5.532623416851679e-02
2.380000000000000e+07  1.815325900990205e+09  7.425834959707242e+08  1.389758724867951e-01  2.320302546742644e-01  5.532620177427564e-02
2.420000000000000e+07  1.803194501333472e+09  7.398152896902821e+08  1.389792029183107e-01  2.320262926493895e-01  5.532616732855024e-02
2.460000000000000e+07  1.790946689099747e+09  7.380391401314218e+08  1.389813224482369e-01  2.320237726170189e-01  5.532614530038012e-02
2.500000000000000e+07  1.778628263393692e+09  7.349425521208895e+08  1.389849836865130e-01  2.320194222928494e-01  5.532610704360238e-02
2.540000000000000e+07  1.766201764571071e+09  7.328274985962137e+08  1.389874632509328e-01  2.320164776496733e-01  5.532608101065537e-02
2.580000000000000e+07  1.753705027482149e+09  7.298071291551957e+08  1.389909683409966e-01  2.320123177286403e-01  5.532604400453367e-02
2.620000000000000e+07  1.741120620234597e+09  7.270775819457843e+08  1.389941040466049e-01  2.320085984235012e-01  5.532601071599350e-02
2.660000000000000e+07  1.728450945585684e+09  7.247361797598165e+08  1.389967715060432e-01  2.320054360131424e-01  5.532598227131365e-02
2.700000000000000e+07  1.715715792659791e+09  7.218861056757060e+08  1.389999882013378e-01  2.320016243975563e-01  5.532594780031477e-02
2.740000000000000e+07  1.702903266657723e+09  7.194292888316721e+08  1.390027366229941e-01  2.319983691418579e-01  5.532591821385103e-02
2.780000000000000e+07  1.690032830042584e+09  7.164768969835254e+08  1.390060082074679e-01  2.319944960763808e-01  5.532588282437171e-02
2.820000000000000e+07  1.677106062849063e+09  7.131542431108950e+08  1.390096545605367e-01  2.319901813527823e-01  5.532584318518304e-02
2.860000000000000e+07  1.664099680075845e+09  7.110443511570539e+08  1.390119462871547e-01  2.319874708094267e-01  5.532581814442444e-02
2.900000000000000e+07  1.651051673966115e+09  7.081706274811642e+08  1.390150454696620e-01  2.319838063679815e-01  5.532578416205756e-02
2.940000000000000e+07  1.637951402908222e+09  7.053737562764132e+08  1.390180347325470e-01  2.319802732238254e-01  5.532575123858447e-02
2.980000000000000e+07  1.624805588807596e+09  7.024855438551036e+08  1.390210947143303e-01  2.319766577426131e-01  5.532571739234943e-02
3.020000000000000e+07  1.611616596548612e+09  6.995921300586027e+08  1.390241330012787e-01  2.319730690934978e-01  5.532568364132276e-02
3.060000000000000e+07  1.598388663479723e+09  6.966684066440282e+08  1.390271764362651e-01  2.319694754917266e-01  5.532564968992458e-02
3.100000000000000e+07  1.585127651744416e+09  6.935701895642965e+08  1.390303770290574e-01  2.319656973062898e-01  5.532561385349200e-02
3.140000000000000e+07  1.571830875700942e+09  6.906591122189063e+08  1.390333527495111e-01  2.319621857765402e-01  5.532558036812747e-02
3.180000000000000e+07  1.558506336723601e+09  6.876819832079196e+08  1.390363736693004e-01  2.319586217076058e-01  5.532554625320880e-02
3.220000000000000e+07  1.545155710022421e+09  6.847621286675144e+08  1.390393129427082e-01  2.319551547771365e-01  5.532551293237412e-02
3.260000000000000e+07  1.531777057072751e+09  6.822455537592505e+08  1.390418287338000e-01  2.319521879295623e-01  5.532548431656865e-02
3.300000000000000e+07  1.518396599104385e+09  6.787291644900368e+08  1.390453152113110e-01  2.319480772628386e-01  5.532544450098473e-02
3.340000000000000e+07  1.504993315385071e+09  6.757210942462527e+08  1.390482739158778e-01  2.319445895572245e-01  5.532541058136561e-02
3.380000000000000e+07  1.491570732013606e+09  6.732263831999048e+08  1.390507124439190e-01  2.319417154613917e-01  5.532538254043727e-02
3.420000000000000e+07  1.478156082047907e+09  6.697402614653906e+08  1.390540936838577e-01  2.319377309731139e-01  5.532534351064848e-02
3.460000000000000e+07  1.464730090808558e+09  6.666740539784487e+08  1.390570449282116e-01  2.319342537831365e-01  5.532530931201461e-02
3.500000000000000e+07  1.451305457107130e+09  6.634274471900429e+08  1.390601478266315e-01  2.319305984337063e-01  5.532527323022465e-02
3.540000000000000e+07  1.437872545181139e+09  6.608210361466872e+08  1.390626229442110e-01  2.319276830025381e-01  5.532524435464005e-02
3.580000000000000e+07  1.424453208188644e+09  6.576491920390365e+08  1.390656176045501e-01  2.319241559884810e-01  5.532520931333338e-02
3.620000000000000e+07  1.411049367067101e+09  6.539668883463956e+08  1.390690680501477e-01  2.319200927112621e-01  5.532516877950880e-02
3.660000000000000e+07  1.397643505779622e+09  6.511107541786920e+08  1.390717274594487e-01  2.319169613019860e-01  5.532513743299166e-02
3.700000000000000e+07  1.384250341273608e+09  6.483209148081409e+08  1.390743112928130e-01  2.319139191433100e-01  5.532510689043461e-02
3.740000000000000e+07  1.370878640400511e+09  6.452049744595515e+08  1.390771804138072e-01  2.319105413989315e-01  5.532507286710082e-02
3.780000000000000e+07  1.357532046980243e+09  6.416982263705055e+08  1.390803900778526e-01  2.319067630793149e-01  5.532503467803430e-02
3.820000000000000e+07  1.344206549842139e+09  6.382498152626997e+08  1.390835260638729e-01  2.319030718302209e-01  5.532499722844182e-02
3.860000000000000e+07  1.330901820595252e+09  6.350718251162695e+08  1.390864030245850e-01  2.318996856828144e-01  5.532496277918295e-02
3.900000000000000e+07  1.317624989329021e+09  6.318692671422429e+08  1.390892843435363e-01  2.318962946827265e-01  5.532492815511418e-02
3.940000000000000e+07  1.304403721808911e+09  6.269116724812104e+08  1.390937147900012e-01  2.318910809758524e-01  5.532487469213621e-02
3.980000000000000e+07  1.291164725013528e+09  6.254388921342523e+08  1.390950270857567e-01  2.318895367335473e-01  5.532485882648325e-02
4.020000000000000e+07  1.277986811102252e+09  6.222113031211293e+08  1.390978881160191e-01  2.318861702402222e-01  5.532482412470190e-02
4.060000000000000e+07  1.264847032989804e+09  6.189764489821165e+08  1.391007425605802e-01  2.318828116709786e-01  5.532478939869077e-02
4.100000000000000e+07  1.251747276075247e+09  6.157347896988668e+08  1.391035903142434e-01  2.318794611496852e-01  5.532475464844015e-02
4.140000000000000e+07  1.238689878100346e+09  6.124866314466374e+08  1.391064313312977e-01  2.318761187289149e-01  5.532471987390817e-02
4.180000000000000e+07  1.225677325067226e+09  6.092320593922331e+08  1.391092657042197e-01  2.318727842841724e-01  5.532468507508780e-02
4.220000000000000e+07  1.212711948860558e+09  6.059722013403320e+08  1.391120935058575e-01  2.318694577223763e-01  5.532465025524303e-02
4.260000000000000e+07  1.199795967332057e+09  6.027073834773040e+08  1.391149147251205e-01  2.318661390486409e-01  5.532461541388746e-02
4.300000000000000e+07  1.186914004644200e+09  6.007290373374836e+08  1.391166157388111e-01  2.318641382155488e-01  5.532459432331006e-02
4.340000000000000e+07  1.174120711176863e+09  5.961637558990049e+08  1.391205375737352e-01  2.318595251627616e-01  5.532454566230562e-02
4.380000000000000e+07  1.161365167701170e+09  5.928857865639482e+08  1.391233393053328e-01  2.318562298316487e-01  5.532451075106259e-02
4.420000000000000e+07  1.148666874148302e+09  5.896053902544072e+08  1.391261343163657e-01  2.318529425213398e-01  5.532447582816875e-02
4.460000000000000e+07  1.136047069956774e+09  5.848408527570431e+08  1.391301760046454e-01  2.318481892011751e-01  5.532442512453290e-02
4.500000000000000e+07  1.123448901823243e+09  5.830349537705650e+08  1.391317053063234e-01  2.318463906663048e-01  5.532440590841103e-02
4.540000000000000e+07  1.110932805962924e+09  5.797466337158167e+08  1.391344810197850e-01  2.318431264235090e-01  5.532437092241300e-02
4.580000000000000e+07  1.098480728088314e+09  5.764576246680369e+08  1.391372498736790e-01  2.318398703621136e-01  5.532433592727842e-02
4.620000000000000e+07  1.086094277038853e+09  5.731661837993855e+08  1.391400128122505e-01  2.318366213765027e-01  5.532430090122775e-02
4.660000000000000e+07  1.073754784638317e+09  5.714718636926960e+08  1.391414309347513e-01  2.318349538483950e-01  5.532428286569255e-02
4.700000000000000e+07  1.061524639313267e+09  5.665787472270527e+08  1.391455204183890e-01  2.318301452522565e-01  5.532423076994947e-02
4.740000000000000e+07  1.049344191589719e+09  5.632868439374794e+08  1.391482636174408e-01  2.318269198084967e-01  5.532419570048635e-02
4.780000000000000e+07  1.037235402116638e+09  5.599943064236801e+08  1.391510007532046e-01  2.318237016131262e-01  5.532416060696123e-02
4.820000000000000e+07  1.025199720007859e+09  5.567017267432513e+08  1.391537318673726e-01  2.318204906120474e-01  5.532412548829893e-02
4.860000000000000e+07  1.013251354256269e+09  5.523575412702148e+08  1.391573252705275e-01  2.318162660057689e-01  5.532407910336188e-02
4.900000000000000e+07  1.001353079829068e+09  5.501199451073813e+08  1.391591749180063e-01  2.318140914797546e-01  5.532405520399428e-02
4.940000000000000e+07  9.895442475134861e+08  5.468317488640091e+08  1.391618867550918e-01  2.318109034689509e-01  5.532402003994408e-02
4.980000000000000e+07  9.777944394330006e+08  5.451327168703091e+08  1.391632854911290e-01  2.318092591837638e-01  5.532400185185009e-02
5.020000000000000e+07  9.661616316282717e+08  5.402621179347489e+08  1.391672910524530e-01  2.318045505366783e-01  5.532394967388737e-02
5.060000000000000e+07  9.545900653135446e+08  5.369810653173807e+08  1.391699836385815e-01  2.318013854813695e-01  5.532391446953193e-02
5.100000000000000e+07  9.430997934207170e+08  5.337042030578378e+08  1.391726690626175e-01  2.317982289373758e-01  5.532387926593733e-02
5.140000000000000e+07  9.316917492890930e+08  5.304307758715762e+08  1.391753478924941e-01  2.317950802511253e-01  5.532384405355409e-02
5.180000000000000e+07  9.203728261443493e+08  5.266284272987012e+08  1.391784544706323e-01  2.317914289512797e-01  5.532380307169196e-02
5.220000000000000e+07  9.091255738154358e+08  5.238926110552789e+08  1.391806881911164e-01  2.317888036114115e-01  5.532377355689787e-02
5.260000000000000e+07  8.979697243826370e+08  5.205631702727808e+08  1.391834024252700e-01  2.317856136642195e-01  5.532373755774164e-02
5.300000000000000e+07  8.868975560742253e+08  5.173740985562165e+08  1.391860009785134e-01  2.317825597132812e-01  5.532370305110923e-02
5.340000000000000e+07  8.759120101630328e+08  5.141211154077379e+08  1.391886482206718e-01  2.317794486876251e-01  5.532366777306767e-02
5.380000000000000e+07  8.650129151784437e+08  5.108735284269387e+08  1.391912886269396e-01  2.317763457863614e-01  5.532363249248982e-02
5.420000000000000e+07  8.542008599078168e+08  5.076319470351881e+08  1.391939221278416e-01  2.317732511102740e-01  5.532359721155784e-02
5.460000000000000e+07  8.434764214268314e+08  5.043969468427891e+08  1.391965484538668e-01  2.317701649657263e-01  5.532356193676138e-02
5.500000000000000e+07  8.328401772359395e+08  5.011683242498652e+08  1.391991678697962e-01  2.317670870392443e-01  5.532352666214309e-02
5.540000000000000e+07  8.222927173426142e+08  4.979441961374762e+08  1.392017819088275e-01  2.317640155433624e-01  5.532349135942812e-02
5.580000000000000e+07  8.118345972267545e+08  4.947256013311076e+08  1.392043900205865e-01  2.317609511169637e-01  5.532345604080730e-02
5.620000000000000e+07  8.014663442678151e+08  4.915161498481301e+08  1.392069894344673e-01  2.317578969994800e-01  5.532342075645949e-02
5.660000000000000e+07  7.912014929814124e+08  4.870162039067456e+08  1.392106323120945e-01  2.317536170684494e-01  5.532337115108876e-02
5.700000000000000e+07  7.809999984298120e+08  4.851204593955235e+08  1.392121665035242e-01  2.317518146398219e-01  5.532335021171634e-02
5.740000000000000e+07  7.709027462699682e+08  4.819317278372824e+08  1.392147462737956e-01  2.317487839090693e-01  5.532331491476505e-02
5.780000000000000e+07  7.608978295676044e+08  4.786310727113516e+08  1.392174157791529e-01  2.317456478906715e-01  5.532327827580003e-02
5.820000000000000e+07  7.509818961578912e+08  4.755812104016286e+08  1.392198822210177e-01  2.317427504659978e-01  5.532324438485513e-02
5.860000000000000e+07  7.411587960433180e+08  4.724185960607113e+08  1.392224393492695e-01  2.317397466330332e-01  5.532320912992144e-02
5.900000000000000e+07  7.314274210032735e+08  4.692634375448042e+08  1.392249900817595e-01  2.317367504210232e-01  5.532317387463045e-02
5.940000000000000e+07  7.217878068369534e+08  4.661172489713877e+08  1.392275334599591e-01  2.317337629453195e-01  5.532313863376884e-02
5.980000000000000e+07  7.122399609169779e+08  4.629802489523505e+08  1.392300693135649e-01  2.317307843987086e-01  5.532310340745308e-02
6.020000000000000e+07  7.027989704061801e+08  4.582558444298193e+08  1.392338884271146e-01  2.317262987733128e-01  5.532305017907082e-02
6.060000000000000e+07  6.934192591455693e+08  4.567359813257195e+08  1.392351170936608e-01  2.317248557005388e-01  5.532303302784673e-02
6.100000000000000e+07  6.841465122946140e+08  4.536307651209306e+08  1.392376275852368e-01  2.317219072366198e-01  5.532299790393962e-02
6.140000000000000e+07  6.749654641005589e+08  4.505274712689624e+08  1.392401368371628e-01  2.317189603456819e-01  5.532296268913466e-02
6.180000000000000e+07  6.658698338223673e+08  4.481100391119837e+08  1.392420918288549e-01  2.317166644483080e-01  5.532293518965101e-02
6.220000000000000e+07  6.568780865380454e+08  4.443608425408162e+08  1.392451241128466e-01  2.317131034877728e-01  5.532289246546587e-02
6.260000000000000e+07  6.479716440650725e+08  4.412957357469391e+08  1.392476036582083e-01  2.317101917484636e-01  5.532285742950502e-02
6.300000000000000e+07  6.391567470862443e+08  4.382392347603408e+08  1.392500768060745e-01  2.317072876223681e-01  5.532282239477020e-02
6.340000000000000e+07  6.304292165265828e+08  4.356500966517794e+08  1.392521724150328e-01  2.317048269254617e-01  5.532279262000807e-02
6.380000000000000e+07  6.218006360197273e+08  4.321550335454465e+08  1.392550016351827e-01  2.317015048693454e-01  5.532275237172982e-02
6.420000000000000e+07  6.132588055674857e+08  4.291292256378627e+08  1.392574518700543e-01  2.316986279271408e-01  5.532271740929834e-02
6.460000000000000e+07  6.048110038970127e+08  4.257317836705965e+08  1.392602038511514e-01  2.316953968201855e-01  5.532267803563490e-02
6.500000000000000e+07  5.964471509778427e+08  4.231142342173399e+08  1.392623245732151e-01  2.316929069308004e-01  5.532264764088841e-02
6.540000000000000e+07  5.881808986243379e+08  4.196479449840898e+08  1.392651340997353e-01  2.316896084761875e-01  5.532260725037211e-02
6.580000000000000e+07  5.799965385374197e+08  4.171453854506972e+08  1.392671628963133e-01  2.316872266647544e-01  5.532257804171704e-02
6.620000000000000e+07  5.719057701718550e+08  4.141783630204098e+08  1.392695691330822e-01  2.316844018399046e-01  5.532254330738953e-02
6.660000000000000e+07  5.639049242485921e+08  4.111254394318146e+08  1.392720459321055e-01  2.316814942956578e-01  5.532250745379449e-02
6.700000000000000e+07  5.559911917781559e+08  4.082773581010519e+08  1.392743569903586e-01  2.316787813706917e-01  5.532247395136655e-02
6.740000000000000e+07  5.481737763053523e+08  4.044375200910271e+08  1.392774740048785e-01  2.316751224963251e-01  5.532242862796512e-02
6.780000000000000e+07  5.404295627485591e+08  4.024282740211483e+08  1.392791054527625e-01  2.316732074904429e-01  5.532240486080724e-02
6.820000000000000e+07  5.327851996000078e+08  3.988787089720834e+08  1.392819885978322e-01  2.316698233683686e-01  5.532236273947327e-02
6.860000000000000e+07  5.252177310385113e+08  3.966257662018274e+08  1.392838188312051e-01  2.316676751503662e-01  5.532233596704220e-02
6.900000000000000e+07  5.177471658779052e+08  3.930762586106445e+08  1.392867033068544e-01  2.316642896722587e-01  5.532229364643856e-02
6.940000000000000e+07  5.103535468764372e+08  3.907461996430262e+08  1.392885971826441e-01  2.316620669113368e-01  5.532226580629107e-02
6.980000000000000e+07  5.030491036994780e+08  3.880208205488322e+08  1.392908127129889e-01  2.316594666972390e-01  5.532223318992236e-02
7.020000000000000e+07  4.958329057606151e+08  3.849014158856948e+08  1.392933491636822e-01  2.316564899636271e-01  5.532219573342138e-02
7.060000000000000e+07  4.886973899890492e+08  3.823346216075538e+08  1.392954365791715e-01  2.316540402898110e-01  5.532216484139790e-02
7.100000000000000e+07  4.816481761526983e+08  3.795311747052789e+08  1.392977165679660e-01  2.316513646573002e-01  5.532213107077937e-02
7.140000000000000e+07  4.746830480256483e+08  3.767235300189469e+08  1.393000002837881e-01  2.316486847668036e-01  5.532209713999305e-02
7.180000000000000e+07  4.677974597745333e+08  3.744702244892107e+08  1.393018331424182e-01  2.316465340201293e-01  5.532206984632612e-02
7.220000000000000e+07  4.610024991838422e+08  3.711547247705278e+08  1.393045300227453e-01  2.316433694557115e-01  5.532202964109773e-02
7.260000000000000e+07  4.542919203058124e+08  3.675278605495932e+08  1.393074799530770e-01  2.316399081085961e-01  5.532198551885441e-02
7.300000000000000e+07  4.476506973253850e+08  3.656400603717266e+08  1.393090152946369e-01  2.316381066298543e-01  5.532196252598049e-02
7.340000000000000e+07  4.410997725809492e+08  3.624433722410253e+08  1.393116146349407e-01  2.316350568293150e-01  5.532192349801204e-02
7.380000000000000e+07  4.346207749079307e+08  3.604737883428192e+08  1.393132157838743e-01  2.316331782613213e-01  5.532189940895403e-02
7.420000000000000e+07  4.282287759775030e+08  3.574685224652126e+08  1.393156584968718e-01  2.316303123623824e-01  5.532186261398167e-02
7.460000000000000e+07  4.219169778411044e+08  3.543057558156941e+08  1.393182279414961e-01  2.316272979099140e-01  5.532182380588228e-02
7.500000000000000e+07  4.156772552138836e+08  3.521170506003250e+08  1.393200052718231e-01  2.316252128156816e-01  5.532179690889280e-02
7.540000000000000e+07  4.095190808424553e+08  3.494210182258042e+08  1.393221938050389e-01  2.316226453571399e-01  5.532176374366250e-02
7.580000000000000e+07  4.034382099175996e+08  3.467670899910285e+08  1.393243468058447e-01  2.316201196823569e-01  5.532173104511377e-02
7.620000000000000e+07  3.974342344764224e+08  3.441261287065705e+08  1.393264878110576e-01  2.316176081470371e-01  5.532169846645545e-02
7.660000000000000e+07  3.915064484459827e+08  3.414719531032249e+08  1.393286375204740e-01  2.316150864859201e-01  5.532166567798938e-02
7.700000000000000e+07  3.856538789146410e+08  3.388829984624670e+08  1.393307331597506e-01  2.316126282927465e-01  5.532163366843675e-02
7.740000000000000e+07  3.798796000667099e+08  3.357842936732293e+08  1.393332383123519e-01  2.316096898559805e-01  5.532159532434420e-02
7.780000000000000e+07  3.741734410301528e+08  3.336986402305474e+08  1.393349230194887e-01  2.316077138098323e-01  5.532156949618857e-02
7.820000000000000e+07  3.685468385963979e+08  3.306939921517766e+08  1.393373464540952e-01  2.316048713767749e-01  5.532153225911143e-02
7.860000000000000e+07  3.629879374761578e+08  3.285695819481760e+08  1.393390582127002e-01  2.316028637034821e-01  5.532150592046059e-02
7.900000000000000e+07  3.575010745799661e+08  3.265230204424224e+08  1.393407040664537e-01  2.316009334054004e-01  5.532148053824203e-02
7.940000000000000e+07  3.520918371841582e+08  3.234948498842022e+08  1.393431376320235e-01  2.315980792764958e-01  5.532144297964925e-02
7.980000000000000e+07  3.467526961417537e+08  3.206002858063757e+08  1.393454580518814e-01  2.315953579747840e-01  5.532140706957413e-02
8.020000000000000e+07  3.414755690299814e+08  3.191171069702346e+08  1.393466449598449e-01  2.315939660412728e-01  5.532138867404011e-02
8.060000000000000e+07  3.362777203838067e+08  3.159938055018630e+08  1.393491412513595e-01  2.315910385871149e-01  5.532134994016187e-02
8.100000000000000e+07  3.311450296638923e+08  3.135195379678941e+08  1.393511130053323e-01  2.315887263701041e-01  5.532131927929988e-02
8.140000000000000e+07  3.260805975744459e+08  3.110652854088446e+08  1.393530648782638e-01  2.315864374741973e-01  5.532128888209733e-02
8.180000000000000e+07  3.210839305872919e+08  3.086147762593491e+08  1.393550073961029e-01  2.315841596589933e-01  5.532125856466352e-02
8.220000000000000e+07  3.161550830131650e+08  3.060451971414564e+08  1.393570385598594e-01  2.315817779510847e-01  5.532122681660701e-02
8.260000000000000e+07  3.112908892831276e+08  3.037683912070235e+08  1.393588343844629e-01  2.315796722167739e-01  5.532119871079742e-02
8.300000000000000e+07  3.064910883444908e+08  3.017444790873895e+08  1.393604250608756e-01  2.315778071151741e-01  5.532117377264762e-02
8.340000000000000e+07  3.017584883785529e+08  2.993530995287441e+08  1.393622994235222e-01  2.315756094102264e-01  5.532114434876628e-02
8.380000000000000e+07  2.970922973261206e+08  2.966046911632824e+08  1.393644451093020e-01  2.315730936860613e-01  5.532111060699869e-02
8.420000000000000e+07  2.924869098280210e+08  2.944208019650830e+08  1.393661419389757e-01  2.315711042084456e-01  5.532108387585793e-02
